Test	Complex	Distribution	Minimization	RMSD
10000	lig	uniform	0	4.065700955798969
10000	lig	uniform	0	4.2437651176323765
10000	lig	uniform	0	3.20791471365119
10000	lig	uniform	0	2.531620382751971
10000	lig	uniform	0	5.035140727552752
10000	lig	uniform	0	3.5972806316840047
10000	lig	uniform	0	2.897208444982088
10000	lig	uniform	0	3.818575094432583
10000	lig	uniform	0	2.6086381398843863
10000	lig	uniform	0	3.0174860325674673
10000	lig	uniform	0	2.533107347824145
10000	lig	uniform	0	2.7822707019200235
10000	lig	uniform	0	4.43575727516301
10000	lig	uniform	0	2.4622960630289294
10000	lig	uniform	0	2.5106751688016966
10000	lig	uniform	0	3.945834557819447
10000	lig	uniform	0	2.96787014637657
10000	lig	uniform	0	3.525676633342748
10000	lig	uniform	0	4.495941953418312
10000	lig	uniform	0	4.2035893093805985
10000	lig	uniform	0	3.458747471702571
10000	lig	uniform	0	4.8129784758485945
10000	lig	uniform	0	3.527149426589237
10000	lig	uniform	0	3.427721742159421
10000	lig	uniform	0	3.8623721462870226
10000	lig	uniform	0	2.7454176037226743
10000	lig	uniform	0	3.6911285061368866
10000	lig	uniform	0	4.720982723507733
10000	lig	uniform	0	4.0345371554456655
10000	lig	uniform	0	4.290919141003572
10000	lig	uniform	0	3.9751273295450025
10000	lig	uniform	0	3.5681325430931685
10000	lig	uniform	0	2.593956625169821
10000	lig	uniform	0	4.130319078962427
10000	lig	uniform	0	3.9165767855723432
10000	lig	uniform	0	3.8137951380628636
10000	lig	uniform	0	4.004576814250009
10000	lig	uniform	0	2.9394863167736363
10000	lig	uniform	0	5.094891112402938
10000	lig	uniform	0	4.20688046564028
10000	lig	uniform	0	3.70137224446443
10000	lig	uniform	0	3.8327763155874264
10000	lig	uniform	0	3.5682973428809874
10000	lig	uniform	0	4.395888367732707
10000	lig	uniform	0	3.4188455362725816
10000	lig	uniform	0	3.521218288428386
10000	lig	uniform	0	4.6439436787879345
10000	lig	uniform	0	4.309467237297654
10000	lig	uniform	0	3.8004966423030386
10000	lig	uniform	0	3.56173273909717
10000	lig	uniform	0	3.9185507278541447
10000	lig	uniform	0	3.722037049240846
10000	lig	uniform	0	3.334036990445254
10000	lig	uniform	0	5.31528181200929
10000	lig	uniform	0	4.2089918527234715
10000	lig	uniform	0	2.785610931950954
10000	lig	uniform	0	3.609609896705468
10000	lig	uniform	0	5.148925321143309
10000	lig	uniform	0	3.688777085180057
10000	lig	uniform	0	4.74171458130008
10000	lig	uniform	0	2.9240641026325935
10000	lig	uniform	0	3.2956646646242076
10000	lig	uniform	0	4.0771305170802155
10000	lig	uniform	0	3.169212349421804
10000	lig	uniform	0	2.886850541751579
10000	lig	uniform	0	3.9077493677341764
10000	lig	uniform	0	5.401223962954659
10000	lig	uniform	0	2.5641583370406034
10000	lig	uniform	0	5.706294038158589
10000	lig	uniform	0	4.5682314117252
10000	lig	uniform	0	2.8674398129641436
10000	lig	uniform	0	3.054490659382611
10000	lig	uniform	0	3.3187497309884466
10000	lig	uniform	0	3.5750293076164343
10000	lig	uniform	0	2.9298486093042375
10000	lig	uniform	0	4.399659442354558
10000	lig	uniform	0	5.260706875664574
10000	lig	uniform	0	4.693992816554218
10000	lig	uniform	0	4.545444526748655
10000	lig	uniform	0	3.801958943841368
10000	lig	uniform	0	3.247601356362408
10000	lig	uniform	0	2.7090723820065783
10000	lig	uniform	0	4.698611742289008
10000	lig	uniform	0	4.529654605197066
10000	lig	uniform	0	2.966980377856737
10000	lig	uniform	0	2.665106243252517
10000	lig	uniform	0	3.437022803991172
10000	lig	uniform	0	5.264366901494871
10000	lig	uniform	0	5.164418322621929
10000	lig	uniform	0	4.024743283865301
10000	lig	uniform	0	4.122322448190155
10000	lig	uniform	0	2.9231998976986864
10000	lig	uniform	0	4.261405865087707
10000	lig	uniform	0	4.345172610303745
10000	lig	uniform	0	3.4112000173693264
10000	lig	uniform	0	3.6034145183477078
10000	lig	uniform	0	4.181443278432957
10000	lig	uniform	0	3.161144771138191
10000	lig	uniform	0	5.142994597227692
10000	lig	uniform	0	3.4082057189817063
10000	lig	uniform	0	2.4719279717195475
10000	lig	uniform	0	3.731324922221929
10000	lig	uniform	0	3.5609820278428197
10000	lig	uniform	0	4.434539711494234
10000	lig	uniform	0	3.026001770676955
10000	lig	uniform	0	4.093669365010414
10000	lig	uniform	0	4.243416621321039
10000	lig	uniform	0	2.91873496168932
10000	lig	uniform	0	2.7242798066300216
10000	lig	uniform	0	2.576050388668529
10000	lig	uniform	0	3.3558079687116362
10000	lig	uniform	0	3.1803098558043748
10000	lig	uniform	0	3.3119837310947875
10000	lig	uniform	0	3.1452655604040363
10000	lig	uniform	0	4.735746977025605
10000	lig	uniform	0	4.354139659092606
10000	lig	uniform	0	2.683247176149064
10000	lig	uniform	0	3.0262425843877523
10000	lig	uniform	0	3.2538665364112074
10000	lig	uniform	0	4.085599789047384
10000	lig	uniform	0	5.039899102837071
10000	lig	uniform	0	2.8051861162898817
10000	lig	uniform	0	3.2958742708257285
10000	lig	uniform	0	3.307639287412897
10000	lig	uniform	0	4.63160974846436
10000	lig	uniform	0	4.451186394847555
10000	lig	uniform	0	4.205877542340192
10000	lig	uniform	0	2.9204249246358653
10000	lig	uniform	0	2.8375231404422254
10000	lig	uniform	0	3.385855549550704
10000	lig	uniform	0	4.375391455440557
10000	lig	uniform	0	4.354516011223352
10000	lig	uniform	0	3.8860578217367094
10000	lig	uniform	0	3.832974756990781
10000	lig	uniform	0	3.984166539308812
10000	lig	uniform	0	2.660720607214444
10000	lig	uniform	0	4.650916833054208
10000	lig	uniform	0	3.28090541393957
10000	lig	uniform	0	3.1843207846535995
10000	lig	uniform	0	3.1712828741185444
10000	lig	uniform	0	4.335981184121629
10000	lig	uniform	0	3.335081854302446
10000	lig	uniform	0	3.608029070802162
10000	lig	uniform	0	3.503707152928129
10000	lig	uniform	0	4.649693290131279
10000	lig	uniform	0	3.5837939651239648
10000	lig	uniform	0	4.9397873120019975
10000	lig	uniform	0	5.401511119449897
10000	lig	uniform	0	4.462671566927613
10000	lig	uniform	0	4.426806151916183
10000	lig	uniform	0	3.72914637786488
10000	lig	uniform	0	2.8555853309473496
10000	lig	uniform	0	2.9340807534430797
10000	lig	uniform	0	2.823535524489387
10000	lig	uniform	0	2.927864175689317
10000	lig	uniform	0	3.037702161160042
10000	lig	uniform	0	3.5172207052266553
10000	lig	uniform	0	2.5749876437893797
10000	lig	uniform	0	3.472901276700223
10000	lig	uniform	0	2.596179348746374
10000	lig	uniform	0	4.474174108951504
10000	lig	uniform	0	2.876183830667472
10000	lig	uniform	0	4.293789600423512
10000	lig	uniform	0	3.384935256117369
10000	lig	uniform	0	4.275135067145959
10000	lig	uniform	0	3.7154014346535287
10000	lig	uniform	0	4.9402016684120795
10000	lig	uniform	0	2.9637897242744144
10000	lig	uniform	0	4.421276304824932
10000	lig	uniform	0	5.116678238814356
10000	lig	uniform	0	3.39720325302065
10000	lig	uniform	0	4.1304612635081535
10000	lig	uniform	0	3.312073502734778
10000	lig	uniform	0	4.441393533649711
10000	lig	uniform	0	3.3583917810148614
10000	lig	uniform	0	4.316419327916914
10000	lig	uniform	0	5.263700618743962
10000	lig	uniform	0	4.631292917202553
10000	lig	uniform	0	4.605798964450612
10000	lig	uniform	0	3.644077551838019
10000	lig	uniform	0	2.9209327696014804
10000	lig	uniform	0	4.201663740754386
10000	lig	uniform	0	4.497566601596823
10000	lig	uniform	0	3.584421195190501
10000	lig	uniform	0	2.6629789187970756
10000	lig	uniform	0	4.279223044310525
10000	lig	uniform	0	4.277936572435427
10000	lig	uniform	0	3.711164697620895
10000	lig	uniform	0	3.3890495973145622
10000	lig	uniform	0	5.127226858573517
10000	lig	uniform	0	2.5140233565210504
10000	lig	uniform	0	3.469183792986382
10000	lig	uniform	0	4.05609787847222
10000	lig	uniform	0	3.995427108278973
10000	lig	uniform	0	3.653732319967376
10000	lig	uniform	0	4.193077200810678
10000	lig	uniform	0	2.737700195099864
10000	lig	uniform	0	3.2688504678296315
10000	lig	uniform	0	3.5328993461177536
10000	lig	uniform	0	2.912534495351121
10000	lig	uniform	0	4.0378554360043335
10000	lig	uniform	0	3.8521580792882815
10000	lig	uniform	0	3.31385755977423
10000	lig	uniform	0	4.301536348340715
10000	lig	uniform	0	3.862955192296342
10000	lig	uniform	0	3.375835823758803
10000	lig	uniform	0	2.567942965168363
10000	lig	uniform	0	4.493720476585362
10000	lig	uniform	0	4.345498979731403
10000	lig	uniform	0	3.741051111305527
10000	lig	uniform	0	4.064441867936655
10000	lig	uniform	0	3.950394638035605
10000	lig	uniform	0	3.684762939359716
10000	lig	uniform	0	3.436566222209659
10000	lig	uniform	0	3.530445618571528
10000	lig	uniform	0	3.149429498989665
10000	lig	uniform	0	4.275206016334106
10000	lig	uniform	0	3.8851875115336822
10000	lig	uniform	0	3.4865771964205514
10000	lig	uniform	0	3.330660564918293
10000	lig	uniform	0	3.1587724394039616
10000	lig	uniform	0	4.672680315463645
10000	lig	uniform	0	3.8777009128962208
10000	lig	uniform	0	4.619626505816793
10000	lig	uniform	0	4.5443701315481935
10000	lig	uniform	0	3.4984046331196517
10000	lig	uniform	0	4.668075392671065
10000	lig	uniform	0	4.2560306608349245
10000	lig	uniform	0	5.031803687068421
10000	lig	uniform	0	2.6615960491541593
10000	lig	uniform	0	4.3130865577233966
10000	lig	uniform	0	3.353513786634546
10000	lig	uniform	0	2.652428484469565
10000	lig	uniform	0	3.684368255603887
10000	lig	uniform	0	3.957828661101552
10000	lig	uniform	0	3.048990515428509
10000	lig	uniform	0	3.0186567824456083
10000	lig	uniform	0	4.1502792026499975
10000	lig	uniform	0	4.249890773233478
10000	lig	uniform	0	4.777059661620474
10000	lig	uniform	0	5.568942094606005
10000	lig	uniform	0	2.7264868963979394
10000	lig	uniform	0	4.145279331000418
10000	lig	uniform	0	4.70122549615948
10000	lig	uniform	0	2.9693166537982805
10000	lig	uniform	0	3.780100905517453
10000	lig	uniform	0	2.8693866104478714
10000	lig	uniform	0	3.085308234323834
10000	lig	uniform	0	3.9427538354679035
10000	lig	uniform	0	4.411506030833927
10000	lig	uniform	0	3.9048067658877725
10000	lig	uniform	0	5.100817328284747
10000	lig	uniform	0	4.56373195844804
10000	lig	uniform	0	4.220798187115652
10000	lig	uniform	0	3.7727040574910884
10000	lig	uniform	0	4.967074322052647
10000	lig	uniform	0	3.246588869978516
10000	lig	uniform	0	3.1527987387310366
10000	lig	uniform	0	3.415623676612804
10000	lig	uniform	0	4.123890254240348
10000	lig	uniform	0	3.913550755774697
10000	lig	uniform	0	3.8944505692083755
10000	lig	uniform	0	3.635917558622528
10000	lig	uniform	0	3.54953062362053
10000	lig	uniform	0	2.6673612816660217
10000	lig	uniform	0	3.6944420856278657
10000	lig	uniform	0	2.989042133317973
10000	lig	uniform	0	3.3081339273237225
10000	lig	uniform	0	3.2494475908919225
10000	lig	uniform	0	3.0862211352612867
10000	lig	uniform	0	3.321253506726077
10000	lig	uniform	0	4.093285642299337
10000	lig	uniform	0	4.061164482509666
10000	lig	uniform	0	3.9533968729230353
10000	lig	uniform	0	3.8698711023395695
10000	lig	uniform	0	3.0683661452435387
10000	lig	uniform	0	3.9711758028147894
10000	lig	uniform	0	3.7243404051348485
10000	lig	uniform	0	3.315984103976007
10000	lig	uniform	0	3.557523383795911
10000	lig	uniform	0	3.484865489154695
10000	lig	uniform	0	3.35508396852219
10000	lig	uniform	0	3.9277588116318682
10000	lig	uniform	0	3.214157366120978
10000	lig	uniform	0	2.790826958325114
10000	lig	uniform	0	3.2766979434089456
10000	lig	uniform	0	2.926158675244893
10000	lig	uniform	0	3.3345851738418926
10000	lig	uniform	0	2.9862779349651847
10000	lig	uniform	0	3.790495404184074
10000	lig	uniform	0	3.2956934308165877
10000	lig	uniform	0	3.9961395599361733
10000	lig	uniform	0	2.952189409081113
10000	lig	uniform	0	4.416181130308268
10000	lig	uniform	0	3.936821921770355
10000	lig	uniform	0	2.964007035897429
10000	lig	uniform	0	3.6407088198045816
10000	lig	uniform	0	3.9925967466344767
10000	lig	uniform	0	3.3636356802578047
10000	lig	uniform	0	3.706903258400637
10000	lig	uniform	0	4.239272586234894
10000	lig	uniform	0	4.226957613128123
10000	lig	uniform	0	3.645324885931328
10000	lig	uniform	0	3.5749313426758857
10000	lig	uniform	0	3.0554990739825736
10000	lig	uniform	0	3.5404111587374034
10000	lig	uniform	0	4.692500344237363
10000	lig	uniform	0	4.277662819164517
10000	lig	uniform	0	4.652013493528017
10000	lig	uniform	0	4.305682002410107
10000	lig	uniform	0	3.9546443174428605
10000	lig	uniform	0	4.267071296697597
10000	lig	uniform	0	3.5461544240673892
10000	lig	uniform	0	2.4897037450910378
10000	lig	uniform	0	3.5726940181617897
10000	lig	uniform	0	2.476409506963536
10000	lig	uniform	0	3.9379062726411025
10000	lig	uniform	0	3.2892877167808665
10000	lig	uniform	0	3.5398825715144184
10000	lig	uniform	0	4.259492005923946
10000	lig	uniform	0	3.603780130985253
10000	lig	uniform	0	3.0467624666219613
10000	lig	uniform	0	3.1890912032848884
10000	lig	uniform	0	3.5071010601921677
10000	lig	uniform	0	4.212984796480795
10000	lig	uniform	0	3.4525551666123007
10000	lig	uniform	0	3.114474366593886
10000	lig	uniform	0	3.8066056750134134
10000	lig	uniform	0	3.638606064600476
10000	lig	uniform	0	3.1352492425644582
10000	lig	uniform	0	3.675236716673418
10000	lig	uniform	0	5.528293920270375
10000	lig	uniform	0	3.4488546643411793
10000	lig	uniform	0	2.6743045840810633
10000	lig	uniform	0	3.768166330780767
10000	lig	uniform	0	3.126745220415137
10000	lig	uniform	0	3.0109931206761558
10000	lig	uniform	0	2.7271821543882004
10000	lig	uniform	0	3.4851599053107574
10000	lig	uniform	0	4.188009145153559
10000	lig	uniform	0	3.2696544721881646
10000	lig	uniform	0	4.125168050752558
10000	lig	uniform	0	3.585979441770813
10000	lig	uniform	0	4.543121511474032
10000	lig	uniform	0	3.9896306201322167
10000	lig	uniform	0	3.6569463393035755
10000	lig	uniform	0	4.093262671691908
10000	lig	uniform	0	3.4192458748734733
10000	lig	uniform	0	3.839625020798501
10000	lig	uniform	0	2.9573187291655185
10000	lig	uniform	0	2.6112728537317396
10000	lig	uniform	0	2.550745589318963
10000	lig	uniform	0	2.8937408495290797
10000	lig	uniform	0	3.3868774914883524
10000	lig	uniform	0	3.806395639939209
10000	lig	uniform	0	2.9067488881045684
10000	lig	uniform	0	2.742989254360188
10000	lig	uniform	0	3.409285840153192
10000	lig	uniform	0	5.048255414868243
10000	lig	uniform	0	4.504608491062935
10000	lig	uniform	0	4.611587997385372
10000	lig	uniform	0	4.503583075877798
10000	lig	uniform	0	2.7636319149115196
10000	lig	uniform	0	3.689970298206868
10000	lig	uniform	0	2.7417718855126947
10000	lig	uniform	0	2.762759283470933
10000	lig	uniform	0	3.096842606760137
10000	lig	uniform	0	4.037167135531674
10000	lig	uniform	0	2.407833532726897
10000	lig	uniform	0	4.037802382901477
10000	lig	uniform	0	4.886598209179935
10000	lig	uniform	0	5.055200993320957
10000	lig	uniform	0	4.221324867575249
10000	lig	uniform	0	3.5901403295688903
10000	lig	uniform	0	2.905405278641487
10000	lig	uniform	0	3.6564109780032714
10000	lig	uniform	0	3.5482980997408315
10000	lig	uniform	0	4.475394678645581
10000	lig	uniform	0	2.924192308512365
10000	lig	uniform	0	3.837740042911409
10000	lig	uniform	0	3.822158064064605
10000	lig	uniform	0	4.3304127902577125
10000	lig	uniform	0	3.102545094735046
10000	lig	uniform	0	4.745765738221047
10000	lig	uniform	0	3.8436058648852414
10000	lig	uniform	0	4.567535224392779
10000	lig	uniform	0	3.113214383575717
10000	lig	uniform	0	3.139162477757712
10000	lig	uniform	0	3.8543968512125724
10000	lig	uniform	0	3.184057668548316
10000	lig	uniform	0	2.9255949604211104
10000	lig	uniform	0	4.7263300847940615
10000	lig	uniform	0	4.225404540190083
10000	lig	uniform	0	4.211140266493442
10000	lig	uniform	0	4.607749660233101
10000	lig	uniform	0	3.6640723001959423
10000	lig	uniform	0	4.83333093091026
10000	lig	uniform	0	3.8058869384392855
10000	lig	uniform	0	3.5976032951906785
10000	lig	uniform	0	4.336339263483238
10000	lig	uniform	0	3.196295140210291
10000	lig	uniform	0	4.129477771930317
10000	lig	uniform	0	4.444876911589262
10000	lig	uniform	0	4.464215867716515
10000	lig	uniform	0	4.715131048736499
10000	lig	uniform	0	4.095224900122468
10000	lig	uniform	0	2.845843918631952
10000	lig	uniform	0	3.4019177173232964
10000	lig	uniform	0	3.4878816146418323
10000	lig	uniform	0	3.4546647919445803
10000	lig	uniform	0	2.7395599815243905
10000	lig	uniform	0	3.8018607035032432
10000	lig	uniform	0	4.015597241325736
10000	lig	uniform	0	3.378082053641588
10000	lig	uniform	0	2.91972791002986
10000	lig	uniform	0	3.448875289459971
10000	lig	uniform	0	3.0316269857274585
10000	lig	uniform	0	3.3044296319769666
10000	lig	uniform	0	4.098738759102932
10000	lig	uniform	0	3.6570796247156023
10000	lig	uniform	0	2.8632973993944457
10000	lig	uniform	0	2.7873887953625585
10000	lig	uniform	0	3.4277035309650903
10000	lig	uniform	0	2.8648927498371064
10000	lig	uniform	0	5.17826483676915
10000	lig	uniform	0	3.231904716797736
10000	lig	uniform	0	3.256070004976763
10000	lig	uniform	0	3.8826228164178977
10000	lig	uniform	0	4.098349689841852
10000	lig	uniform	0	3.5807136824944696
10000	lig	uniform	0	4.225256666825432
10000	lig	uniform	0	3.06803839234396
10000	lig	uniform	0	4.495189085894708
10000	lig	uniform	0	4.302384413921137
10000	lig	uniform	0	4.402219668184221
10000	lig	uniform	0	3.8821320269660617
10000	lig	uniform	0	4.708199332118305
10000	lig	uniform	0	4.515778806739577
10000	lig	uniform	0	3.8309731114688517
10000	lig	uniform	0	4.283172744011783
10000	lig	uniform	0	5.238656650608973
10000	lig	uniform	0	3.6341165116117615
10000	lig	uniform	0	4.351204831256083
10000	lig	uniform	0	3.820453168232293
10000	lig	uniform	0	3.0537381456862445
10000	lig	uniform	0	3.1304744545845495
10000	lig	uniform	0	3.805911163548663
10000	lig	uniform	0	3.7554357863600534
10000	lig	uniform	0	2.910623901756386
10000	lig	uniform	0	2.982940084726706
10000	lig	uniform	0	3.130934318085529
10000	lig	uniform	0	3.9483601572159115
10000	lig	uniform	0	2.674186970462009
10000	lig	uniform	0	4.773872515115732
10000	lig	uniform	0	4.008963485698345
10000	lig	uniform	0	2.7208056893810717
10000	lig	uniform	0	4.23193492877527
10000	lig	uniform	0	3.8888147301340807
10000	lig	uniform	0	2.7680523370855386
10000	lig	uniform	0	2.448324018252168
10000	lig	uniform	0	2.7760208069400925
10000	lig	uniform	0	2.8927299088857645
10000	lig	uniform	0	4.346709567057173
10000	lig	uniform	0	3.2042305164775673
10000	lig	uniform	0	3.64689265002827
10000	lig	uniform	0	3.9629377216156745
10000	lig	uniform	0	3.0419432445906085
10000	lig	uniform	0	2.536661796901668
10000	lig	uniform	0	4.892122818224397
10000	lig	uniform	0	3.3078439911952513
10000	lig	uniform	0	3.132354127099094
10000	lig	uniform	0	3.3006999054811628
10000	lig	uniform	0	3.536660985445895
10000	lig	uniform	0	4.147431373943481
10000	lig	uniform	0	4.499078654064828
10000	lig	uniform	0	3.165951634576275
10000	lig	uniform	0	4.248464391707779
10000	lig	uniform	0	3.6660568049052213
10000	lig	uniform	0	4.712309354667698
10000	lig	uniform	0	4.114762311370685
10000	lig	uniform	0	4.56363836854878
10000	lig	uniform	0	3.0973890441503813
10000	lig	uniform	0	3.9581985368868953
10000	lig	uniform	0	4.200413632319848
10000	lig	uniform	0	2.9422468081594055
10000	lig	uniform	0	2.999544658081932
10000	lig	uniform	0	4.0027391426966545
10000	lig	uniform	0	3.3310164658473833
10000	lig	uniform	0	4.201181002918005
10000	lig	uniform	0	3.2801211484671247
10000	lig	uniform	0	3.382807525732444
10000	lig	uniform	0	4.299099504759316
10000	lig	uniform	0	2.9354904133585777
10000	lig	uniform	0	3.877274385277379
10000	lig	uniform	0	3.894427229045367
10000	lig	uniform	0	4.4354149255026245
10000	lig	uniform	0	3.04555421476778
10000	lig	uniform	0	3.924084322184856
10000	lig	uniform	0	3.8001800521316356
10000	lig	uniform	0	3.788671465892404
10000	lig	uniform	0	3.8457424450226783
10000	lig	uniform	0	3.536689889253824
10000	lig	uniform	0	2.943136468534992
10000	lig	uniform	0	4.3030440609187695
10000	lig	uniform	0	3.030925058640929
10000	lig	uniform	0	3.0799081784208218
10000	lig	uniform	0	4.047176606814025
10000	lig	uniform	0	3.2730827852165154
10000	lig	uniform	0	2.981669876923765
10000	lig	uniform	0	3.380551149067532
10000	lig	uniform	0	3.5866164746946576
10000	lig	uniform	0	4.242482409880985
10000	lig	uniform	0	4.29228459702348
10000	lig	uniform	0	3.9658436884042803
10000	lig	uniform	0	3.7636614296243627
10000	lig	uniform	0	3.9850145707629636
10000	lig	uniform	0	4.758294516274256
10000	lig	uniform	0	4.833915765791998
10000	lig	uniform	0	3.9432015434417664
10000	lig	uniform	0	3.542951444091308
10000	lig	uniform	0	5.248119026998736
10000	lig	uniform	0	3.3163461424894622
10000	lig	uniform	0	4.867201049582189
10000	lig	uniform	0	3.8976971607509285
10000	lig	uniform	0	4.168786643319579
10000	lig	uniform	0	2.796220590610011
10000	lig	uniform	0	4.220918238501739
10000	lig	uniform	0	3.966615320614848
10000	lig	uniform	0	5.389545178847662
10000	lig	uniform	0	2.506451317943104
10000	lig	uniform	0	3.551332479904534
10000	lig	uniform	0	3.4262740783983268
10000	lig	uniform	0	2.9277511728293275
10000	lig	uniform	0	4.089677952261102
10000	lig	uniform	0	3.4712314899261463
10000	lig	uniform	0	3.6876042015443766
10000	lig	uniform	0	3.897404181951702
10000	lig	uniform	0	4.027504615342978
10000	lig	uniform	0	4.128940262590057
10000	lig	uniform	0	3.3727311827863393
10000	lig	uniform	0	4.463735951918341
10000	lig	uniform	0	4.227161338783847
10000	lig	uniform	0	3.023319244088619
10000	lig	uniform	0	4.104069767629529
10000	lig	uniform	0	4.301300031023859
10000	lig	uniform	0	4.680101062752032
10000	lig	uniform	0	4.298573895665639
10000	lig	uniform	0	3.9482950275674806
10000	lig	uniform	0	4.555687636599482
10000	lig	uniform	0	3.3033839370990057
10000	lig	uniform	0	4.497130979081771
10000	lig	uniform	0	2.8437991693110387
10000	lig	uniform	0	3.815957520547714
10000	lig	uniform	0	3.180540251539076
10000	lig	uniform	0	4.510005876989097
10000	lig	uniform	0	3.4088619391102997
10000	lig	uniform	0	4.112656595709555
10000	lig	uniform	0	4.974444490378125
10000	lig	uniform	0	3.4246228234536096
10000	lig	uniform	0	2.7225126418255585
10000	lig	uniform	0	4.463761194433992
10000	lig	uniform	0	2.882876001068884
10000	lig	uniform	0	3.867946051924106
10000	lig	uniform	0	4.564673442486771
10000	lig	uniform	0	2.8898660157224074
10000	lig	uniform	0	3.5046123537355864
10000	lig	uniform	0	4.193602331732258
10000	lig	uniform	0	2.873473238094362
10000	lig	uniform	0	3.084068192639894
10000	lig	uniform	0	3.404059925349693
10000	lig	uniform	0	3.7848739208120827
10000	lig	uniform	0	4.595374301667828
10000	lig	uniform	0	2.936821596148411
10000	lig	uniform	0	4.476515278743618
10000	lig	uniform	0	3.552595738283458
10000	lig	uniform	0	4.114598620773374
10000	lig	uniform	0	4.23889291539977
10000	lig	uniform	0	3.993629396564744
10000	lig	uniform	0	4.815957304139717
10000	lig	uniform	0	2.846099756194524
10000	lig	uniform	0	3.2083624156326045
10000	lig	uniform	0	4.625397894126235
10000	lig	uniform	0	4.187508336479641
10000	lig	uniform	0	5.468518529621152
10000	lig	uniform	0	2.7349036070420536
10000	lig	uniform	0	3.0257347311519047
10000	lig	uniform	0	5.3876250053711106
10000	lig	uniform	0	3.892674088802308
10000	lig	uniform	0	4.41753463398723
10000	lig	uniform	0	4.402337378168654
10000	lig	uniform	0	3.884196509329955
10000	lig	uniform	0	4.170979910979596
10000	lig	uniform	0	3.9969961736431823
10000	lig	uniform	0	3.1936405487511084
10000	lig	uniform	0	3.140243535676655
10000	lig	uniform	0	3.3192078956437427
10000	lig	uniform	0	3.064977926240758
10000	lig	uniform	0	4.008593193339489
10000	lig	uniform	0	2.9801821646717057
10000	lig	uniform	0	4.505704208729001
10000	lig	uniform	0	4.417002229371165
10000	lig	uniform	0	5.687453117606847
10000	lig	uniform	0	3.0370879124900463
10000	lig	uniform	0	3.0886727515721213
10000	lig	uniform	0	3.358688539131355
10000	lig	uniform	0	4.733770968334278
10000	lig	uniform	0	5.282505120604851
10000	lig	uniform	0	3.7612754592824635
10000	lig	uniform	0	3.334444398669495
10000	lig	uniform	0	3.027104647612037
10000	lig	uniform	0	3.0719509541853105
10000	lig	uniform	0	3.5355496351895623
10000	lig	uniform	0	2.814695350978906
10000	lig	uniform	0	5.331195627667613
10000	lig	uniform	0	3.807440722817633
10000	lig	uniform	0	4.6446755476490145
10000	lig	uniform	0	4.587955240426312
10000	lig	uniform	0	3.9270102847682633
10000	lig	uniform	0	2.942462246989411
10000	lig	uniform	0	3.588419741469198
10000	lig	uniform	0	4.105535637426055
10000	lig	uniform	0	3.10785095240462
10000	lig	uniform	0	2.617873583802992
10000	lig	uniform	0	4.708186195042842
10000	lig	uniform	0	4.017202209313617
10000	lig	uniform	0	3.1583033682190527
10000	lig	uniform	0	3.519559399264809
10000	lig	uniform	0	3.970112421116625
10000	lig	uniform	0	4.803884711860868
10000	lig	uniform	0	4.476532680670152
10000	lig	uniform	0	3.41888548380964
10000	lig	uniform	0	4.424595779864666
10000	lig	uniform	0	2.937073085433624
10000	lig	uniform	0	3.0681932280469213
10000	lig	uniform	0	5.331747358908132
10000	lig	uniform	0	3.8644375756470337
10000	lig	uniform	0	2.9210926474493712
10000	lig	uniform	0	3.303678034794535
10000	lig	uniform	0	3.6448223735470853
10000	lig	uniform	0	4.130629301021353
10000	lig	uniform	0	3.9230156745345917
10000	lig	uniform	0	4.3951467280137475
10000	lig	uniform	0	3.0499654254743422
10000	lig	uniform	0	4.162898422696745
10000	lig	uniform	0	2.8769196457620274
10000	lig	uniform	0	3.1670000284868243
10000	lig	uniform	0	3.3469057147355707
10000	lig	uniform	0	4.903097082143136
10000	lig	uniform	0	4.080468026296159
10000	lig	uniform	0	4.790331796572151
10000	lig	uniform	0	3.315042124107285
10000	lig	uniform	0	5.080863479926966
10000	lig	uniform	0	3.5150749311449045
10000	lig	uniform	0	4.459762105613675
10000	lig	uniform	0	4.007302883142953
10000	lig	uniform	0	4.11915640979989
10000	lig	uniform	0	2.8791568918557053
10000	lig	uniform	0	4.204755882515862
10000	lig	uniform	0	3.1470906570956374
10000	lig	uniform	0	4.144465527634833
10000	lig	uniform	0	3.3190957592926513
10000	lig	uniform	0	5.161605456264095
10000	lig	uniform	0	2.756800457649473
10000	lig	uniform	0	5.302711950671063
10000	lig	uniform	0	3.00173509576963
10000	lig	uniform	0	3.2946763179153487
10000	lig	uniform	0	4.2510426366631835
10000	lig	uniform	0	4.012218857440968
10000	lig	uniform	0	3.671218851641984
10000	lig	uniform	0	4.203050887990863
10000	lig	uniform	0	3.916072439573527
10000	lig	uniform	0	2.7933184598250627
10000	lig	uniform	0	4.09418966581191
10000	lig	uniform	0	4.799193392411452
10000	lig	uniform	0	4.830528621249683
10000	lig	uniform	0	2.672004460027861
10000	lig	uniform	0	3.2164728937571496
10000	lig	uniform	0	2.6756163373837643
10000	lig	uniform	0	4.809717010048475
10000	lig	uniform	0	3.082522161370415
10000	lig	uniform	0	5.52322987970325
10000	lig	uniform	0	3.5153179456265122
10000	lig	uniform	0	3.204683020713979
10000	lig	uniform	0	4.219666916991355
10000	lig	uniform	0	3.7851740714634032
10000	lig	uniform	0	4.160652026517452
