Test	Cpx	Angle	Inter	Dist	Minimizer	RMSD
1000	1QDL	30	1i1q_DB	normal	0	23.34838994724197
1000	1QDL	30	1i1q_CB	normal	0	68.58162333130223
1000	1QDL	30	1i1q_DB	normal	0	24.01911884160303
1000	1QDL	30	1i1q_DB	normal	0	21.735109192801
1000	1QDL	30	1i1q_CB	normal	0	81.06857015464537
1000	1QDL	30	1i1q_DB	normal	0	21.057255247256123
1000	1QDL	30	1i1q_DB	normal	0	22.39606994136678
1000	1QDL	30	1i1q_CB	normal	0	74.3591958198849
1000	1QDL	30	1i1q_CB	normal	0	61.99191705464829
1000	1QDL	30	1i1q_DB	normal	0	30.202556546638114
1000	1QDL	30	1i1q_DB	normal	0	21.042421774092123
1000	1QDL	30	1i1q_DB	normal	0	25.51477931803762
1000	1QDL	30	1i1q_CB	normal	0	72.55344742497012
1000	1QDL	30	1i1q_CB	normal	0	63.94237491019226
1000	1QDL	30	1i1q_CB	normal	0	61.81312561503579
1000	1QDL	30	1i1q_CB	normal	0	55.77454521972724
1000	1QDL	30	1i1q_CB	normal	0	77.33889177150238
1000	1QDL	30	1i1q_DB	normal	0	21.441941443783286
1000	1QDL	30	1i1q_DB	normal	0	21.128908625689068
1000	1QDL	30	1i1q_DB	normal	0	23.553204577363513
1000	1QDL	30	1i1q_CB	normal	0	71.41543998442141
1000	1QDL	30	1i1q_CB	normal	0	60.59728459643706
1000	1QDL	30	1i1q_DB	normal	0	22.055166913616315
1000	1QDL	30	1i1q_CB	normal	0	59.53427201821268
1000	1QDL	30	1i1q_DB	normal	0	23.444528150456488
1000	1QDL	30	1i1q_CB	normal	0	57.90856859541193
1000	1QDL	30	1i1q_CB	normal	0	55.25999438571597
1000	1QDL	30	1i1q_CB	normal	0	71.23077555411476
1000	1QDL	30	1i1q_CB	normal	0	55.97181628691156
1000	1QDL	30	1i1q_DB	normal	0	26.20705930821404
1000	1QDL	30	1i1q_CB	normal	0	63.04279408930755
1000	1QDL	30	1i1q_CB	normal	0	69.45568375577281
1000	1QDL	30	1i1q_CB	normal	0	78.380383168287
1000	1QDL	30	1i1q_CB	normal	0	64.90106804377011
1000	1QDL	30	1i1q_DB	normal	0	24.704490103757184
1000	1QDL	30	1i1q_CB	normal	0	59.98525446328066
1000	1QDL	30	1i1q_CB	normal	0	63.62660719140092
1000	1QDL	30	1i1q_DB	normal	0	19.967607157684547
1000	1QDL	30	1i1q_DB	normal	0	23.983614657956167
1000	1QDL	30	1i1q_CB	normal	0	62.02082430064573
1000	1QDL	30	1i1q_CB	normal	0	79.00485824405159
1000	1QDL	30	1i1q_CB	normal	0	78.75179444008401
1000	1QDL	30	1i1q_CB	normal	0	62.48588009784034
1000	1QDL	30	1i1q_CB	normal	0	59.370731487255796
1000	1QDL	30	1i1q_CB	normal	0	59.281803646648115
1000	1QDL	30	1i1q_DB	normal	0	22.472467211903062
1000	1QDL	30	1i1q_DB	normal	0	23.19845675947657
1000	1QDL	30	1i1q_CB	normal	0	80.02086528018273
1000	1QDL	30	1i1q_DB	normal	0	24.69022352510846
1000	1QDL	30	1i1q_CB	normal	0	69.32322345365343
1000	1QDL	30	1i1q_CB	normal	0	58.365953555788295
1000	1QDL	30	1i1q_CB	normal	0	61.2588772950498
1000	1QDL	30	1i1q_CB	normal	0	70.0419687746353
1000	1QDL	30	1i1q_CB	normal	0	80.77855095758386
1000	1QDL	30	1i1q_DB	normal	0	19.74899503554898
1000	1QDL	30	1i1q_CB	normal	0	69.60962957879346
1000	1QDL	30	1i1q_DB	normal	0	22.382750947087104
1000	1QDL	30	1i1q_DB	normal	0	21.069673015068624
1000	1QDL	30	1i1q_DB	normal	0	23.295979729233704
1000	1QDL	30	1i1q_DB	normal	0	20.56856606015159
1000	1QDL	30	1i1q_DB	normal	0	18.795720913405155
1000	1QDL	30	1i1q_DB	normal	0	18.69032185540815
1000	1QDL	30	1i1q_DB	normal	0	29.026604654637612
1000	1QDL	30	1i1q_CB	normal	0	83.2551589953569
1000	1QDL	30	1i1q_CB	normal	0	58.96958280975555
1000	1QDL	30	1i1q_CB	normal	0	58.689436990996995
1000	1QDL	30	1i1q_DB	normal	0	27.596605236380572
1000	1QDL	30	1i1q_DB	normal	0	22.80423853152265
1000	1QDL	30	1i1q_DB	normal	0	20.009843765386353
1000	1QDL	30	1i1q_CB	normal	0	82.88536753068797
1000	1QDL	30	1i1q_CB	normal	0	57.390673795890294
1000	1QDL	30	1i1q_DB	normal	0	20.67290468836824
1000	1QDL	30	1i1q_CB	normal	0	61.075215098943225
1000	1QDL	30	1i1q_CB	normal	0	59.55082920663278
1000	1QDL	30	1i1q_CB	normal	0	83.18335052598093
1000	1QDL	30	1i1q_DB	normal	0	22.362366616659106
1000	1QDL	30	1i1q_DB	normal	0	24.08249392901798
1000	1QDL	30	1i1q_DB	normal	0	18.999618239598504
1000	1QDL	30	1i1q_CB	normal	0	68.91043509113818
1000	1QDL	30	1i1q_DB	normal	0	23.520658479444183
1000	1QDL	30	1i1q_DB	normal	0	23.07967080662732
1000	1QDL	30	1i1q_DB	normal	0	19.7737467619684
1000	1QDL	30	1i1q_CB	normal	0	82.69801826170425
1000	1QDL	30	1i1q_CB	normal	0	69.39029951350955
1000	1QDL	30	1i1q_DB	normal	0	20.51798450622153
1000	1QDL	30	1i1q_CB	normal	0	81.36949209645383
1000	1QDL	30	1i1q_CB	normal	0	63.87348381863256
1000	1QDL	30	1i1q_DB	normal	0	23.197991796209806
1000	1QDL	30	1i1q_CB	normal	0	65.30760069158127
1000	1QDL	30	1i1q_DB	normal	0	27.36006558591773
1000	1QDL	30	1i1q_DB	normal	0	23.679967861136436
1000	1QDL	30	1i1q_CB	normal	0	78.22844088626465
1000	1QDL	30	1i1q_CB	normal	0	61.475569536916986
1000	1QDL	30	1i1q_CB	normal	0	59.95808367940167
1000	1QDL	30	1i1q_CB	normal	0	58.52322676395308
1000	1QDL	30	1i1q_CB	normal	0	62.38159785129193
1000	1QDL	30	1i1q_DB	normal	0	16.230078777721697
1000	1QDL	30	1i1q_DB	normal	0	21.210039515792023
1000	1QDL	30	1i1q_DB	normal	0	24.55628672310823
1000	1QDL	30	1i1q_DB	normal	0	20.964917563433804
1000	1QDL	30	1i1q_CB	normal	0	72.1993672581535
1000	1QDL	30	1i1q_CB	normal	0	53.90286079473594
1000	1QDL	30	1i1q_CB	normal	0	61.40449571667776
1000	1QDL	30	1i1q_DB	normal	0	24.745171517449986
1000	1QDL	30	1i1q_CB	normal	0	72.75193170410324
1000	1QDL	30	1i1q_DB	normal	0	19.207418563633986
1000	1QDL	30	1i1q_CB	normal	0	85.92671194892642
1000	1QDL	30	1i1q_CB	normal	0	77.55156530139114
1000	1QDL	30	1i1q_DB	normal	0	20.15106064241291
1000	1QDL	30	1i1q_DB	normal	0	22.9175634197893
1000	1QDL	30	1i1q_CB	normal	0	71.81627215523213
1000	1QDL	30	1i1q_DB	normal	0	28.928340748392955
1000	1QDL	30	1i1q_CB	normal	0	81.0874579624025
1000	1QDL	30	1i1q_DB	normal	0	21.689469189964388
1000	1QDL	30	1i1q_CB	normal	0	65.03848705833084
1000	1QDL	30	1i1q_DB	normal	0	21.403928949723902
1000	1QDL	30	1i1q_DB	normal	0	22.595843671608336
1000	1QDL	30	1i1q_CB	normal	0	59.165997250123986
1000	1QDL	30	1i1q_DB	normal	0	23.163916382935117
1000	1QDL	30	1i1q_DB	normal	0	22.290385397544792
1000	1QDL	30	1i1q_DB	normal	0	22.261225359956974
1000	1QDL	30	1i1q_DB	normal	0	24.40904326814097
1000	1QDL	30	1i1q_CB	normal	0	64.33707983634555
1000	1QDL	30	1i1q_DB	normal	0	25.484936283102154
1000	1QDL	30	1i1q_CB	normal	0	75.83670653048281
1000	1QDL	30	1i1q_CB	normal	0	64.49254824546033
1000	1QDL	30	1i1q_CB	normal	0	63.8064768577459
1000	1QDL	30	1i1q_CB	normal	0	66.28068523970661
1000	1QDL	30	1i1q_CB	normal	0	62.32220780197425
1000	1QDL	30	1i1q_DB	normal	0	25.482140233528536
1000	1QDL	30	1i1q_CB	normal	0	63.39931681300449
1000	1QDL	30	1i1q_DB	normal	0	19.749662880371275
1000	1QDL	30	1i1q_DB	normal	0	29.37265974032293
1000	1QDL	30	1i1q_DB	normal	0	26.952867700107944
1000	1QDL	30	1i1q_CB	normal	0	64.83711594106073
1000	1QDL	30	1i1q_CB	normal	0	76.71554705131275
1000	1QDL	30	1i1q_CB	normal	0	64.75967720726895
1000	1QDL	30	1i1q_DB	normal	0	20.162359368648374
1000	1QDL	30	1i1q_DB	normal	0	21.966316316909815
1000	1QDL	30	1i1q_CB	normal	0	66.48053595522136
1000	1QDL	30	1i1q_DB	normal	0	21.568752850788844
1000	1QDL	30	1i1q_CB	normal	0	54.41590620752406
1000	1QDL	30	1i1q_CB	normal	0	77.2809831778311
1000	1QDL	30	1i1q_DB	normal	0	25.18917415484219
1000	1QDL	30	1i1q_CB	normal	0	63.59630476315493
1000	1QDL	30	1i1q_DB	normal	0	26.986152075688054
1000	1QDL	30	1i1q_DB	normal	0	22.88781728620126
1000	1QDL	30	1i1q_CB	normal	0	74.57688061711272
1000	1QDL	30	1i1q_CB	normal	0	56.287140649011256
1000	1QDL	30	1i1q_DB	normal	0	21.610498862613664
1000	1QDL	30	1i1q_CB	normal	0	61.556454859069454
1000	1QDL	30	1i1q_CB	normal	0	57.97678130157819
1000	1QDL	30	1i1q_DB	normal	0	27.877756089463197
1000	1QDL	30	1i1q_CB	normal	0	59.514263077776306
1000	1QDL	30	1i1q_DB	normal	0	19.453141967955606
1000	1QDL	30	1i1q_DB	normal	0	26.598972652767976
1000	1QDL	30	1i1q_DB	normal	0	26.325312296901128
1000	1QDL	30	1i1q_CB	normal	0	57.71520919347526
1000	1QDL	30	1i1q_CB	normal	0	57.181685786489055
1000	1QDL	30	1i1q_CB	normal	0	62.28299382214476
1000	1QDL	30	1i1q_CB	normal	0	62.229304474745554
1000	1QDL	30	1i1q_CB	normal	0	60.45643831527691
1000	1QDL	30	1i1q_DB	normal	0	22.10546800182545
1000	1QDL	30	1i1q_CB	normal	0	60.197312706128166
1000	1QDL	30	1i1q_CB	normal	0	77.97744470834745
1000	1QDL	30	1i1q_DB	normal	0	22.011424968603986
1000	1QDL	30	1i1q_CB	normal	0	63.16290134020185
1000	1QDL	30	1i1q_CB	normal	0	62.24963988952129
1000	1QDL	30	1i1q_CB	normal	0	57.086417014510126
1000	1QDL	30	1i1q_DB	normal	0	20.479556708218535
1000	1QDL	30	1i1q_DB	normal	0	21.614005905031817
1000	1QDL	30	1i1q_DB	normal	0	20.54893093009746
1000	1QDL	30	1i1q_CB	normal	0	80.05405187680462
1000	1QDL	30	1i1q_DB	normal	0	23.09488422333437
1000	1QDL	30	1i1q_CB	normal	0	67.1147740846276
1000	1QDL	30	1i1q_CB	normal	0	64.01541028133313
1000	1QDL	30	1i1q_DB	normal	0	22.123266324492608
1000	1QDL	30	1i1q_DB	normal	0	23.35981432319897
1000	1QDL	30	1i1q_DB	normal	0	22.039603064516523
1000	1QDL	30	1i1q_CB	normal	0	70.71503960360971
1000	1QDL	30	1i1q_DB	normal	0	19.981503441542557
1000	1QDL	30	1i1q_DB	normal	0	24.776356748016262
1000	1QDL	30	1i1q_CB	normal	0	84.56288896887968
1000	1QDL	30	1i1q_CB	normal	0	67.03273640322558
1000	1QDL	30	1i1q_CB	normal	0	62.0987352024632
1000	1QDL	30	1i1q_DB	normal	0	25.41012281485682
1000	1QDL	30	1i1q_DB	normal	0	26.31867665294795
1000	1QDL	30	1i1q_CB	normal	0	53.75298723261764
1000	1QDL	30	1i1q_DB	normal	0	22.74934446338795
1000	1QDL	30	1i1q_DB	normal	0	22.551586267649057
1000	1QDL	30	1i1q_DB	normal	0	29.43530842560332
1000	1QDL	30	1i1q_DB	normal	0	22.806477145698953
1000	1QDL	30	1i1q_CB	normal	0	58.87367037752198
1000	1QDL	30	1i1q_DB	normal	0	26.210590238183446
1000	1QDL	30	1i1q_CB	normal	0	71.26784661678646
1000	1QDL	30	1i1q_CB	normal	0	62.563119854354014
1000	1QDL	30	1i1q_DB	normal	0	25.076099719674612
1000	1QDL	30	1i1q_CB	normal	0	81.61366109384741
1000	1QDL	30	1i1q_DB	normal	0	21.797563508572804
1000	1QDL	30	1i1q_CB	normal	0	59.08271587637622
1000	1QDL	30	1i1q_DB	normal	0	20.891324810171326
1000	1QDL	30	1i1q_CB	normal	0	66.55425607396137
1000	1QDL	30	1i1q_CB	normal	0	83.55843946261813
1000	1QDL	30	1i1q_CB	normal	0	66.95397179092312
1000	1QDL	30	1i1q_CB	normal	0	60.093374804685396
1000	1QDL	30	1i1q_CB	normal	0	72.46212045315444
1000	1QDL	30	1i1q_CB	normal	0	79.23653839679751
1000	1QDL	30	1i1q_CB	normal	0	64.5686931804792
1000	1QDL	30	1i1q_CB	normal	0	64.11670889068029
1000	1QDL	30	1i1q_DB	normal	0	20.32029469845407
1000	1QDL	30	1i1q_CB	normal	0	64.31860371837585
1000	1QDL	30	1i1q_CB	normal	0	78.33341934338826
1000	1QDL	30	1i1q_CB	normal	0	68.95937129064124
1000	1QDL	30	1i1q_CB	normal	0	62.16365078800027
1000	1QDL	30	1i1q_DB	normal	0	23.385010180926585
1000	1QDL	30	1i1q_DB	normal	0	21.592938750865855
1000	1QDL	30	1i1q_DB	normal	0	21.81040683033179
1000	1QDL	30	1i1q_CB	normal	0	63.63748178736276
1000	1QDL	30	1i1q_DB	normal	0	27.555297084454093
1000	1QDL	30	1i1q_DB	normal	0	18.26606156153148
1000	1QDL	30	1i1q_CB	normal	0	65.12820543093918
1000	1QDL	30	1i1q_DB	normal	0	27.219726222244493
1000	1QDL	30	1i1q_DB	normal	0	22.39387762121911
1000	1QDL	30	1i1q_CB	normal	0	72.7634934742273
1000	1QDL	30	1i1q_DB	normal	0	25.238474566556906
1000	1QDL	30	1i1q_CB	normal	0	59.801954183876454
1000	1QDL	30	1i1q_CB	normal	0	76.93696998154982
1000	1QDL	30	1i1q_DB	normal	0	20.707150660214364
1000	1QDL	30	1i1q_CB	normal	0	57.041516599216315
1000	1QDL	30	1i1q_CB	normal	0	86.58104895350345
1000	1QDL	30	1i1q_CB	normal	0	80.12118956763392
1000	1QDL	30	1i1q_DB	normal	0	23.455701342778074
1000	1QDL	30	1i1q_DB	normal	0	18.827315807324084
1000	1QDL	30	1i1q_DB	normal	0	21.726630502071217
1000	1QDL	30	1i1q_DB	normal	0	20.889224603261376
1000	1QDL	30	1i1q_DB	normal	0	24.031807661547248
1000	1QDL	30	1i1q_DB	normal	0	21.28768608281536
1000	1QDL	30	1i1q_CB	normal	0	79.33227134698909
1000	1QDL	30	1i1q_DB	normal	0	25.74205747232198
1000	1QDL	30	1i1q_CB	normal	0	58.940768016556554
1000	1QDL	30	1i1q_DB	normal	0	27.021619883621444
1000	1QDL	30	1i1q_CB	normal	0	78.21107618307431
1000	1QDL	30	1i1q_DB	normal	0	24.405336721067577
1000	1QDL	30	1i1q_DB	normal	0	19.6931518728275
1000	1QDL	30	1i1q_CB	normal	0	85.95740126431387
1000	1QDL	30	1i1q_DB	normal	0	22.20839096074282
1000	1QDL	30	1i1q_DB	normal	0	19.9946685369182
1000	1QDL	30	1i1q_DB	normal	0	29.02821407918262
1000	1QDL	30	1i1q_DB	normal	0	21.270580895591312
1000	1QDL	30	1i1q_DB	normal	0	19.42689327970297
1000	1QDL	30	1i1q_DB	normal	0	22.90646043510313
1000	1QDL	30	1i1q_DB	normal	0	27.519817057635628
1000	1QDL	30	1i1q_CB	normal	0	79.48569921037313
1000	1QDL	30	1i1q_DB	normal	0	27.8969138032443
1000	1QDL	30	1i1q_CB	normal	0	60.10206884827243
1000	1QDL	30	1i1q_CB	normal	0	58.65122213942926
1000	1QDL	30	1i1q_CB	normal	0	71.09313580000978
1000	1QDL	30	1i1q_CB	normal	0	60.45424717874667
1000	1QDL	30	1i1q_CB	normal	0	61.23932938236196
1000	1QDL	30	1i1q_DB	normal	0	21.542920658469104
1000	1QDL	30	1i1q_CB	normal	0	67.23492469160645
1000	1QDL	30	1i1q_DB	normal	0	24.79171179150928
1000	1QDL	30	1i1q_CB	normal	0	68.96026757880942
1000	1QDL	30	1i1q_DB	normal	0	25.436696181375996
1000	1QDL	30	1i1q_CB	normal	0	57.728973451788384
1000	1QDL	30	1i1q_DB	normal	0	29.780546296639272
1000	1QDL	30	1i1q_CB	normal	0	69.67550410575136
1000	1QDL	30	1i1q_DB	normal	0	21.78412489624401
1000	1QDL	30	1i1q_DB	normal	0	20.894988015221013
1000	1QDL	30	1i1q_CB	normal	0	62.87428871671879
1000	1QDL	30	1i1q_DB	normal	0	21.855993534148737
1000	1QDL	30	1i1q_CB	normal	0	58.80679714708594
1000	1QDL	30	1i1q_CB	normal	0	73.7553791357159
1000	1QDL	30	1i1q_DB	normal	0	21.600967579065525
1000	1QDL	30	1i1q_DB	normal	0	28.75662596649265
1000	1QDL	30	1i1q_CB	normal	0	70.81909291915241
1000	1QDL	30	1i1q_CB	normal	0	69.23205303639317
1000	1QDL	30	1i1q_CB	normal	0	77.37840038316877
1000	1QDL	30	1i1q_DB	normal	0	20.659338156076714
1000	1QDL	30	1i1q_CB	normal	0	57.698246980121354
1000	1QDL	30	1i1q_DB	normal	0	26.034551601646097
1000	1QDL	30	1i1q_CB	normal	0	71.37625069519116
1000	1QDL	30	1i1q_CB	normal	0	57.92903317565028
1000	1QDL	30	1i1q_CB	normal	0	83.54774129821179
1000	1QDL	30	1i1q_CB	normal	0	61.7661810020483
1000	1QDL	30	1i1q_DB	normal	0	18.258049461505994
1000	1QDL	30	1i1q_CB	normal	0	51.91805956838791
1000	1QDL	30	1i1q_CB	normal	0	62.48584476568547
1000	1QDL	30	1i1q_CB	normal	0	62.6201106318118
1000	1QDL	30	1i1q_DB	normal	0	22.752877770683067
1000	1QDL	30	1i1q_DB	normal	0	32.345082464638836
1000	1QDL	30	1i1q_CB	normal	0	67.60028335430489
1000	1QDL	30	1i1q_CB	normal	0	73.72114114938356
1000	1QDL	30	1i1q_CB	normal	0	64.30884259382925
1000	1QDL	30	1i1q_CB	normal	0	77.97590425071033
1000	1QDL	30	1i1q_CB	normal	0	56.69721401700889
1000	1QDL	30	1i1q_DB	normal	0	22.440341979369773
1000	1QDL	30	1i1q_DB	normal	0	21.101708299920922
1000	1QDL	30	1i1q_CB	normal	0	72.23889111941939
1000	1QDL	30	1i1q_DB	normal	0	20.92910026483261
1000	1QDL	30	1i1q_DB	normal	0	19.743025960348973
1000	1QDL	30	1i1q_DB	normal	0	21.480978562064173
1000	1QDL	30	1i1q_CB	normal	0	73.61652486555904
1000	1QDL	30	1i1q_DB	normal	0	20.941638471019203
1000	1QDL	30	1i1q_DB	normal	0	23.165796497817826
1000	1QDL	30	1i1q_CB	normal	0	62.59628783404787
1000	1QDL	30	1i1q_CB	normal	0	81.08718079043688
1000	1QDL	30	1i1q_CB	normal	0	73.12117777850204
1000	1QDL	30	1i1q_CB	normal	0	67.89925373081847
1000	1QDL	30	1i1q_CB	normal	0	76.59751439471991
1000	1QDL	30	1i1q_DB	normal	0	20.27149417364884
1000	1QDL	30	1i1q_DB	normal	0	22.46748399651449
1000	1QDL	30	1i1q_CB	normal	0	70.70405225276633
1000	1QDL	30	1i1q_CB	normal	0	53.224527692730796
1000	1QDL	30	1i1q_DB	normal	0	21.401882624061358
1000	1QDL	30	1i1q_DB	normal	0	19.42779541600835
1000	1QDL	30	1i1q_CB	normal	0	81.19010838414162
1000	1QDL	30	1i1q_CB	normal	0	64.54974619053203
1000	1QDL	30	1i1q_DB	normal	0	22.16969362457135
1000	1QDL	30	1i1q_DB	normal	0	26.02591976815741
1000	1QDL	30	1i1q_CB	normal	0	81.9608851856567
1000	1QDL	30	1i1q_DB	normal	0	26.695461389033944
1000	1QDL	30	1i1q_DB	normal	0	23.250361606759178
1000	1QDL	30	1i1q_DB	normal	0	24.887261647474947
1000	1QDL	30	1i1q_DB	normal	0	19.01105479952924
1000	1QDL	30	1i1q_CB	normal	0	76.99311815193975
1000	1QDL	30	1i1q_DB	normal	0	21.74513207914463
1000	1QDL	30	1i1q_DB	normal	0	19.68832963507159
1000	1QDL	30	1i1q_DB	normal	0	25.695899274542565
1000	1QDL	30	1i1q_CB	normal	0	62.570920441841956
1000	1QDL	30	1i1q_DB	normal	0	21.00395966627157
1000	1QDL	30	1i1q_CB	normal	0	66.46235805400022
1000	1QDL	30	1i1q_CB	normal	0	59.09814455062034
1000	1QDL	30	1i1q_CB	normal	0	65.703906750376
1000	1QDL	30	1i1q_CB	normal	0	62.99762488380531
1000	1QDL	30	1i1q_DB	normal	0	21.82013394091529
1000	1QDL	30	1i1q_DB	normal	0	33.96262852592433
1000	1QDL	30	1i1q_DB	normal	0	21.793825126792182
1000	1QDL	30	1i1q_DB	normal	0	24.121746280852697
1000	1QDL	30	1i1q_DB	normal	0	26.871566901679785
1000	1QDL	30	1i1q_DB	normal	0	20.121800790396925
1000	1QDL	30	1i1q_DB	normal	0	25.289385633077668
1000	1QDL	30	1i1q_CB	normal	0	66.61262362579978
1000	1QDL	30	1i1q_CB	normal	0	72.00982727976232
1000	1QDL	30	1i1q_CB	normal	0	80.96115456219269
1000	1QDL	30	1i1q_DB	normal	0	21.511477076307873
1000	1QDL	30	1i1q_DB	normal	0	22.44980610684623
1000	1QDL	30	1i1q_CB	normal	0	66.49114426609546
1000	1QDL	30	1i1q_CB	normal	0	54.953965226037674
1000	1QDL	30	1i1q_DB	normal	0	23.262482879877727
1000	1QDL	30	1i1q_DB	normal	0	22.033044359277625
1000	1QDL	30	1i1q_CB	normal	0	80.24249186531212
1000	1QDL	30	1i1q_CB	normal	0	69.82659513323402
1000	1QDL	30	1i1q_CB	normal	0	61.416642484406914
1000	1QDL	30	1i1q_CB	normal	0	59.647068196021934
1000	1QDL	30	1i1q_CB	normal	0	83.63931983230333
1000	1QDL	30	1i1q_CB	normal	0	84.92608384482097
1000	1QDL	30	1i1q_CB	normal	0	83.96785437172656
1000	1QDL	30	1i1q_DB	normal	0	23.015652955437496
1000	1QDL	30	1i1q_DB	normal	0	20.92952525345606
1000	1QDL	30	1i1q_CB	normal	0	58.40740223428798
1000	1QDL	30	1i1q_CB	normal	0	63.09864610015568
1000	1QDL	30	1i1q_CB	normal	0	58.949025615778496
1000	1QDL	30	1i1q_CB	normal	0	69.79940923834492
1000	1QDL	30	1i1q_CB	normal	0	60.93116066073393
1000	1QDL	30	1i1q_CB	normal	0	67.75702722414637
1000	1QDL	30	1i1q_CB	normal	0	57.77372932451757
1000	1QDL	30	1i1q_CB	normal	0	68.09278358901136
1000	1QDL	30	1i1q_CB	normal	0	67.75282269182215
1000	1QDL	30	1i1q_CB	normal	0	63.06499857410377
1000	1QDL	30	1i1q_CB	normal	1	56.70619095588796
1000	1QDL	30	1i1q_CB	normal	1	57.807056456781694
1000	1QDL	30	1i1q_CB	normal	1	68.54838388895072
1000	1QDL	30	1i1q_CB	normal	1	58.72041906668147
1000	1QDL	30	1i1q_CB	normal	1	55.359300420167244
1000	1QDL	30	1i1q_CB	normal	1	57.88176862433194
1000	1QDL	30	1i1q_DB	normal	1	14.579148382016957
1000	1QDL	30	1i1q_CB	normal	1	61.664475331503624
1000	1QDL	30	1i1q_CB	normal	1	55.31982918620674
1000	1QDL	30	1i1q_DB	normal	1	23.924979655318918
1000	1QDL	30	1i1q_DB	normal	1	22.686998397964235
1000	1QDL	30	1i1q_CB	normal	1	59.34347107082106
1000	1QDL	30	1i1q_CB	normal	1	56.73470312717201
1000	1QDL	30	1i1q_DB	normal	1	14.459521896760357
1000	1QDL	30	1i1q_CB	normal	1	64.9044916234114
1000	1QDL	30	1i1q_CB	normal	1	56.45464873418137
1000	1QDL	30	1i1q_CB	normal	1	58.69455242515512
1000	1QDL	30	1i1q_DB	normal	1	18.30134547721307
1000	1QDL	30	1i1q_DB	normal	1	19.413242037587175
1000	1QDL	30	1i1q_DB	normal	1	32.75891290345089
1000	1QDL	30	1i1q_DB	normal	1	20.520956137392076
1000	1QDL	30	1i1q_CB	normal	1	61.36122548815865
1000	1QDL	30	1i1q_DB	normal	1	16.865512354027302
1000	1QDL	30	1i1q_DB	normal	1	22.717959484231386
1000	1QDL	30	1i1q_CB	normal	1	55.7093353183874
1000	1QDL	30	1i1q_DB	normal	1	28.16873329938816
1000	1QDL	30	1i1q_DB	normal	1	13.99360310157338
1000	1QDL	30	1i1q_DB	normal	1	19.36852317585306
1000	1QDL	30	1i1q_CB	normal	1	53.72274571545907
1000	1QDL	30	1i1q_DB	normal	1	17.15682042061191
1000	1QDL	30	1i1q_DB	normal	1	18.396651134482266
1000	1QDL	30	1i1q_DB	normal	1	18.705683120395406
1000	1QDL	30	1i1q_CB	normal	1	54.56431612930868
1000	1QDL	30	1i1q_DB	normal	1	31.49849841291741
1000	1QDL	30	1i1q_DB	normal	1	20.76493605090544
1000	1QDL	30	1i1q_DB	normal	1	25.059765733318017
1000	1QDL	30	1i1q_DB	normal	1	16.699438942303843
1000	1QDL	30	1i1q_CB	normal	1	64.42084752225881
1000	1QDL	30	1i1q_DB	normal	1	29.197308757538277
1000	1QDL	30	1i1q_DB	normal	1	16.306319422337232
1000	1QDL	30	1i1q_CB	normal	1	64.67605910457827
1000	1QDL	30	1i1q_DB	normal	1	23.33523719850291
1000	1QDL	30	1i1q_DB	normal	1	18.566964251273543
1000	1QDL	30	1i1q_CB	normal	1	54.58016733475507
1000	1QDL	30	1i1q_CB	normal	1	64.74603238435898
1000	1QDL	30	1i1q_DB	normal	1	22.713715511392508
1000	1QDL	30	1i1q_DB	normal	1	23.99056244937132
1000	1QDL	30	1i1q_CB	normal	1	54.95734469501237
1000	1QDL	30	1i1q_CB	normal	1	65.99073964265664
1000	1QDL	30	1i1q_CB	normal	1	55.420626889726044
1000	1QDL	30	1i1q_CB	normal	1	63.90109180358946
1000	1QDL	30	1i1q_DB	normal	1	18.00152311034949
1000	1QDL	30	1i1q_CB	normal	1	57.43316744672195
1000	1QDL	30	1i1q_DB	normal	1	30.205425545361415
1000	1QDL	30	1i1q_CB	normal	1	55.838752485482026
1000	1QDL	30	1i1q_DB	normal	1	26.39389093161534
1000	1QDL	30	1i1q_CB	normal	1	59.56898186652673
1000	1QDL	30	1i1q_DB	normal	1	28.580962549133826
1000	1QDL	30	1i1q_DB	normal	1	18.65761080014075
1000	1QDL	30	1i1q_CB	normal	1	58.5636964780432
1000	1QDL	30	1i1q_CB	normal	1	53.65948108214582
1000	1QDL	30	1i1q_CB	normal	1	60.3514602918944
1000	1QDL	30	1i1q_DB	normal	1	15.666659028034987
1000	1QDL	30	1i1q_CB	normal	1	59.50348203067358
1000	1QDL	30	1i1q_DB	normal	1	15.904478781925727
1000	1QDL	30	1i1q_CB	normal	1	60.878210627465606
1000	1QDL	30	1i1q_CB	normal	1	66.68296863425728
1000	1QDL	30	1i1q_DB	normal	1	22.026149358001597
1000	1QDL	30	1i1q_CB	normal	1	58.34212522381556
1000	1QDL	30	1i1q_DB	normal	1	23.661812666003815
1000	1QDL	30	1i1q_DB	normal	1	26.6907853404575
1000	1QDL	30	1i1q_CB	normal	1	57.85321832766352
1000	1QDL	30	1i1q_DB	normal	1	16.09480577645856
1000	1QDL	30	1i1q_DB	normal	1	19.682340401317564
1000	1QDL	30	1i1q_CB	normal	1	60.09803504746905
1000	1QDL	30	1i1q_CB	normal	1	56.95946117851654
1000	1QDL	30	1i1q_DB	normal	1	22.260674941914797
1000	1QDL	30	1i1q_CB	normal	1	57.22700677730859
1000	1QDL	30	1i1q_DB	normal	1	27.374910737752835
1000	1QDL	30	1i1q_DB	normal	1	25.442968594066052
